date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:18:05	29063/29063	---MCZ	200	added ('OK')	text/css	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css?ver=4.6.3	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min4698.css	(from https://dtpregnancy.wpengine.com/side-navigation/work-maternity-leave/)
18:18:05	4602/4602	---MC-	200	added ('OK')	text/css	date:Wed,%2019%20Oct%202022%2012:48:07%20GMT	https://fonts.googleapis.com/css?family=Open+Sans%3A300%2C300italic%2C400%2C400italic%2C500%2C600%2C700%2C800%7CQuicksand%3A300%2C300italic%2C400%2C400italic%2C500%2C600%2C700%2C800%7CRaleway%3A300%2C300italic%2C400%2C400italic%2C500%2C600%2C700%2C800&subset&ver=2.3	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/fonts.googleapis.com/csscd70.css	(from https://dtpregnancy.wpengine.com/side-navigation/work-maternity-leave/)
18:18:06	21553/21553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22622abd8e-5431%22	http://dtpregnancy.wpengine.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min.js?ver=3.1.6	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/dtpregnancy.wpengine.com/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min005e.js	(from https://dtpregnancy.wpengine.com/side-navigation/work-maternity-leave/)
18:18:06	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2019%20Oct%202022%2012:48:08%20GMT	http://fonts.googleapis.com/robots.txt		(from https://dtpregnancy.wpengine.com/side-navigation/work-maternity-leave/)
18:18:07	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Oct%202022%2012:48:09%20GMT	http://explorercanvas.googlecode.com/robots.txt		(from https://dtpregnancy.wpengine.com/side-navigation/work-maternity-leave/)
18:18:07	70/70	---M-Z	200	added ('OK')	text/plain	date:Wed,%2019%20Oct%202022%2012:48:09%20GMT	http://code.jquery.com/robots.txt		(from https://dtpregnancy.wpengine.com/side-navigation/work-maternity-leave/)
18:18:07	344/344	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Oct%202022%2012:48:09%20GMT	http://maxcdn.bootstrapcdn.com/robots.txt		(from https://dtpregnancy.wpengine.com/side-navigation/work-maternity-leave/)
18:18:08	574/574	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Oct%202022%2012:48:10%20GMT	http://maxcdn.bootstrapcdn.com/'https://www.bootstrapcdn.com/'	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/maxcdn.bootstrapcdn.com/'https_/www.bootstrapcdn.com/'	(from http://maxcdn.bootstrapcdn.com/)
18:18:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2012:48:10%20GMT	http://s.w.org/robots.txt		(from https://dtpregnancy.wpengine.com/side-navigation/work-maternity-leave/)
18:18:12	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2019%20Oct%202022%2012:48:14%20GMT	https://fonts.googleapis.com/robots.txt		(from https://dtpregnancy.wpengine.com/side-navigation/work-maternity-leave/)
18:18:12	1738/1738	---M--	200	added ('OK')	image/gif	etag:%22620cd700-6ca%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/animated-overlay.gif	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/animated-overlay.gif	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:12	247/247	---M--	200	added ('OK')	image/png	etag:%22611feaca-f7%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:13	319/319	---M--	200	added ('OK')	image/png	etag:%22611feaca-13f%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:13	301/301	---M--	200	added ('OK')	image/png	etag:%22611feaca-12d%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:13	301/301	---M--	200	added ('OK')	image/png	etag:%22611feaca-12d%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:13	246/246	---M--	200	added ('OK')	image/png	etag:%22611feaca-f6%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:14	374/374	---M--	200	added ('OK')	image/png	etag:%22611feaca-176%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:14	371/371	---M--	200	added ('OK')	image/png	etag:%22620cd700-173%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:14	7006/7006	---M--	200	added ('OK')	image/png	etag:%22611feaca-1b5e%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_222222_256x240.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_222222_256x240.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:14	7092/7092	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1bb4%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_888888_256x240.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_888888_256x240.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:14	7071/7071	---M--	200	added ('OK')	image/png	etag:%22620cd700-1b9f%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_454545_256x240.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_454545_256x240.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:15	4599/4599	---M--	200	added ('OK')	image/png	etag:%2262f659d6-11f7%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_2e83ff_256x240.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:15	4599/4599	---M--	200	added ('OK')	image/png	etag:%2228feccc0-11f7%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:15	251/251	---M--	200	added ('OK')	image/png	etag:%2262f659d6-fb%22	https://code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/code.jquery.com/ui/1.11.0/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://code.jquery.com/ui/1.11.0/themes/smoothness/jquery-ui.css?ver=6.0.2)
18:18:16	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont.eot?v=4.6.3	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont5b62.eot	(from https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css?ver=4.6.3)
18:18:16	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont.eot?	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfontd41d.eot	(from https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css?ver=4.6.3)
18:18:16	71896/71896	---M--	200	added ('OK')	font/woff2	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont.woff2?v=4.6.3	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont5b62.woff2	(from https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css?ver=4.6.3)
18:18:16	90412/90412	---M--	200	added ('OK')	font/woff	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont.woff?v=4.6.3	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont5b62.woff	(from https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css?ver=4.6.3)
18:18:16	152796/152796	---MCZ	200	added ('OK')	font/ttf	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont.ttf?v=4.6.3	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont5b62.ttf	(from https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css?ver=4.6.3)
18:18:17	344/344	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Oct%202022%2012:48:19%20GMT	https://maxcdn.bootstrapcdn.com/robots.txt		(from https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css?ver=4.6.3)
18:18:17	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Jan%202021%2022:04:55%20GMT	https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont.svg?v=4.6.3	D:/WORK/DESIGNING-WORLD4/WEBSITE-WORK/GYNAEC/AASTHA-WC/WorkMaternityLeave/maxcdn.bootstrapcdn.com/font-awesome/4.6.3/fonts/fontawesome-webfont5b62.svg	(from https://maxcdn.bootstrapcdn.com/font-awesome/4.6.3/css/font-awesome.min.css?ver=4.6.3)
